country,unit,date,events,carefacilities,retailgastro,publicplaces,mobilityint,daycare,schools,universities,publicoffices,publictransport,lockdown,casemanagement,recommendations
CH,AG,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AI,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AR,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,BE,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,1
CH,BL,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,BS,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,FR,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GE,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GL,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GR,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,JU,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,LU,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,NE,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,NW,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,OW,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SG,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SH,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SO,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SZ,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,TG,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,TI,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,UR,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,VD,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,VS,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,ZG,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,ZH,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AG,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AI,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AR,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,BE,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,1
CH,BL,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,BS,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,FR,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GE,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GL,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GR,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,JU,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,LU,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,NE,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,NW,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,OW,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SG,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SH,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SO,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SZ,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,TG,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,TI,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,UR,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,VD,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,VS,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,ZG,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,ZH,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AG,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AI,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AR,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,BE,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,1
CH,BL,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,BS,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,FR,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GE,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GL,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GR,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,JU,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,LU,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,NE,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,NW,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,OW,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SG,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SH,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SO,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SZ,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,TG,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,TI,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,UR,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,VD,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,VS,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,ZG,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,ZH,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AG,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AI,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AR,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,BE,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1
CH,BL,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,BS,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,FR,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GE,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GL,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GR,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,JU,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,LU,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,NE,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,NW,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,OW,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SG,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SH,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SO,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SZ,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,TG,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,TI,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,UR,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,VD,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,VS,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,ZG,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,ZH,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AG,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AI,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AR,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,BE,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,1
CH,BL,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,BS,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,FR,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GE,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GL,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GR,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,JU,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,LU,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,NE,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,NW,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,OW,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SG,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SH,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SO,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SZ,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,TG,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,TI,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,UR,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,VD,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,VS,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,ZG,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,ZH,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AG,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AI,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AR,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,BE,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,1
CH,BL,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,BS,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,FR,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GE,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GL,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GR,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,JU,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,LU,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,NE,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,NW,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,OW,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SG,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SH,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SO,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SZ,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,TG,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,TI,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,UR,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,VD,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,VS,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,ZG,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,ZH,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AG,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AI,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AR,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,BE,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,1
CH,BL,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,BS,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,FR,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GE,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GL,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GR,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,JU,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,LU,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,NE,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,NW,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,OW,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SG,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SH,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SO,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SZ,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,TG,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,TI,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,UR,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,VD,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,VS,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,ZG,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,ZH,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AG,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AI,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AR,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,BE,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,1
CH,BL,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,BS,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,FR,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GE,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GL,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GR,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,JU,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,LU,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,NE,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,NW,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,OW,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SG,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SH,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SO,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SZ,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,TG,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,TI,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,UR,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,VD,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,VS,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,ZG,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,ZH,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AG,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AI,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AR,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,BE,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,1
CH,BL,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,BS,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,FR,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GE,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GL,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GR,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,JU,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,LU,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,NE,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,NW,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,OW,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SG,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,1
CH,SH,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SO,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SZ,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,TG,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,TI,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,UR,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,VD,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,VS,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,ZG,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,ZH,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AG,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AI,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AR,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,BE,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,1
CH,BL,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,BS,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,FR,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GE,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GL,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GR,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,JU,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,LU,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,NE,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,NW,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,OW,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SG,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,1
CH,SH,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SO,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SZ,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,TG,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,TI,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,UR,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,VD,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,VS,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,ZG,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,ZH,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AG,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AI,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AR,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,BE,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,1
CH,BL,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,BS,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,FR,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GE,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GL,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GR,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,JU,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,LU,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,NE,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,NW,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,OW,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SG,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,1
CH,SH,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SO,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SZ,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,TG,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,TI,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,1,0
CH,UR,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,VD,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,VS,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,ZG,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,ZH,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AG,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AI,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AR,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,BE,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,1
CH,BL,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,BS,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,FR,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GE,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GL,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GR,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,JU,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,LU,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,NE,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,NW,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,OW,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SG,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,1
CH,SH,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SO,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SZ,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,TG,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,TI,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,1,0
CH,UR,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,VD,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,VS,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,ZG,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,ZH,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AG,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AI,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AR,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,BE,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,1
CH,BL,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,BS,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,FR,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GE,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GL,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GR,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,JU,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,LU,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,NE,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,NW,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,OW,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SG,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,1
CH,SH,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SO,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SZ,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,TG,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,TI,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,1,0
CH,UR,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,VD,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,VS,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,ZG,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,ZH,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AG,2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AI,2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,AR,2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,BE,2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,1
CH,BL,2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,BS,2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,FR,2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GE,2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GL,2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,GR,2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,JU,2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,LU,2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,NE,2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,NW,2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,OW,2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SG,2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,1
CH,SH,2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,SO,2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0
